Country Name,Country Code,Time,Time Code,"Cause of death, by injury (% of total) [SH.DTH.INJR.ZS]","Cause of death, by non-communicable diseases (% of total) [SH.DTH.NCOM.ZS]","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total) [SH.DTH.COMM.ZS]",GDP per capita (current US$) [NY.GDP.PCAP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],"GDP, PPP (constant 2017 international $) [NY.GDP.MKTP.PP.KD]","GDP per capita, PPP (current international $) [NY.GDP.PCAP.PP.CD]",GNI (current US$) [NY.GNP.MKTP.CD],GNI growth (annual %) [NY.GNP.MKTP.KD.ZG],GNI per capita growth (annual %) [NY.GNP.PCAP.KD.ZG],"GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]","GNI, PPP (current international $) [NY.GNP.MKTP.PP.CD]",Government Effectiveness: Estimate [GE.EST],Merchandise exports (current US$) [TX.VAL.MRCH.CD.WT],Population growth (annual %) [SP.POP.GROW],"Population, total [SP.POP.TOTL]",Rule of Law: Estimate [RL.EST],CO2 emissions (kt) [EN.ATM.CO2E.KT],"Death rate, crude (per 1,000 people) [SP.DYN.CDRT.IN]",Political Stability and Absence of Violence/Terrorism: Estimate [PV.EST]
Palau,PLW,2006,YR2006,..,..,..,9805.92282990978,-0.405643640893601,192382400,0.67055818122428,303805071.598533,12963.7952264582,211444600,..,..,14230,279264369.577248,..,14000000,-1.0747885465001,19619,0.984307050704956,228.7,7.2,1.04072260856628
Palau,PLW,2007,YR2007,..,..,..,10270.4585355778,2.02114170886298,198897700,3.35395947465571,309945402.614252,13760.6962724247,221524400,..,..,15310,296476904.061125,..,11000000,-1.29795332493524,19366,0.876864910125732,223.4,7.5,1.08896553516388
Palau,PLW,2008,YR2008,..,..,..,10380.2690817715,-5.78191142133305,198283900,-4.47976633784609,292024633.980602,13396.3471236878,222070100,..,..,14990,286261641.9199,-0.606421053409576,10000000,-1.37259095767935,19102,0.77113288640976,212.9,8.4,1.01208281517029
Palau,PLW,2009,YR2009,..,..,..,9960.84138956762,-6.59047260534193,187522800,-5.22103514858398,272778830.47726,12778.3006358123,202576600,..,..,13790,259666699.884096,-0.551011800765991,6000000,-1.45541484875174,18826,0.805255591869354,204.6,8.5,1.3850017786026
Palau,PLW,2010,YR2010,..,..,..,10029.28802589,0.21609349236023,185943000,1.76203754515501,273368287.778458,13159.7335730103,201656100,..,..,14260,264375528.254417,-0.854167401790619,6000000,-1.53083329873194,18540,0.74797523021698,214.8,8.1,1.45398449897766
Palau,PLW,2011,YR2011,..,..,..,10795.5646929825,6.68366753808544,196911100,8.43833312259343,291639315.288127,14566.6895588214,213211100,..,..,15760,287451868.833676,-0.582938611507416,6000000,-1.63135754915238,18240,0.887741565704346,212.6,8.3,1.06180381774902
Palau,PLW,2012,YR2012,..,..,..,11835.3839295665,1.67259734034882,212397800,3.33824671168854,296517266.719047,15334.5416206362,230547900,..,..,16630,298454902.473557,-0.557751059532166,9000000,-1.62497357703192,17946,0.898058652877808,222,9.4,1.02640020847321
Palau,PLW,2013,YR2013,..,..,..,12418.8261724235,-3.38730993605576,221117200,-2.62222207876758,286473307.881352,15193.8953376753,240525000,..,..,16510,294014432.715432,-0.578649342060089,7000000,-0.788793214612497,17805,0.897257924079895,221.1,10.9,1.054114818573
Palau,PLW,2014,YR2014,..,..,..,13580.0067430883,6.29386586529996,241669800,6.34762203482052,304503553.619292,16460.4899110422,260028100,..,..,17700,314941901.346617,-0.568305134773254,11000000,-0.0505603785945698,17796,0.275646388530731,217.8,9.5,0.989585757255554
Palau,PLW,2015,YR2015,..,..,..,15761.3633809149,7.53906322541347,280457700,7.55115034053378,327460269.050282,17880.5766012149,302277700,..,..,19260,342652395.393948,0.134022355079651,6000000,-0.0112391121219639,17794,0.918242633342743,200.9,7.7,0.821486234664917
Palau,PLW,2016,YR2016,..,..,..,16743.376740009,-0.0833732240018179,298300000,-0.206754779293234,327187254.866649,18022.4426213912,323893500,..,..,19570,348636485.329927,0.20077309012413,7000000,0.123560813249084,17816,0.933672845363617,207.9,9.9,0.846926331520081
Palau,PLW,2017,YR2017,..,..,..,16011.6611537815,-4.07881092291738,285600000,-4.19174162710635,313841905.376755,17594.9938541658,303897100,..,..,18720,333948336.493243,0.232526183128357,6000000,0.117802162109984,17837,0.955453455448151,213,10.3,1.21373701095581
Palau,PLW,2018,YR2018,..,..,..,15948.275862069,0.108108108108112,284900000,-0.0431972500937974,314181193.923108,18010.2045405335,306178900,..,..,19360,345764310.994315,0.23295870423317,4000000,0.151256296169056,17864,1.00182437896729,211.9,7.8,1.19479954242706
Palau,PLW,2019,YR2019,..,..,..,15567.0908684974,0.395968322534188,278900000,0.104575692886286,315425251.926403,18352.4672634321,296747700,..,..,19530,349843942.953385,0.227962121367455,4000000,0.290665380719677,17916,0.782942473888397,217.4,10.2,1.17167043685913
Palau,PLW,2020,YR2020,..,..,..,14016.2474961051,-9.10720688418787,251900000,-9.39042502432173,286698821.668495,16846.0876214193,256600000,..,..,17160,308406803.237273,0.386291533708572,7000000,0.312082286285984,17972,0.685480654239655,158.2,8.4,1.1660121679306
Palau,PLW,2021,YR2021,..,..,..,12083.8881491345,-13.3333333333333,217800000,-13.5833703210534,248472312.112696,15211.8738137503,222800000,..,..,15560,280473093.086874,0.370898455381393,2000000,0.288921192202971,18024,0.714702248573303,..,10.2,1.1722332239151
Palau,PLW,2022,YR2022,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.449828535318375,3000000,0.171845159947773,18055,0.952804446220398,..,..,1.09686291217804
Panama,PAN,1960,YR1960,..,..,..,476.621422214414,..,537147100,..,..,..,476969600,..,..,..,..,..,21000000,..,1126989,..,..,9.941,..
Panama,PAN,1961,YR1961,..,..,..,516.031863353181,10.926594841623,599026300,7.69263096982671,..,..,535851800,..,..,..,..,..,24000000,2.95875148188143,1160832,..,..,9.576,..
Panama,PAN,1962,YR1962,..,..,..,545.119866520548,8.24473681997459,652120900,5.03645384368221,..,..,585984500,..,..,..,..,..,40000000,3.00872757315641,1196289,..,..,9.253,..
Panama,PAN,1963,YR1963,..,..,..,586.073007710415,8.53878879939801,722784500,5.28438619864396,..,..,651251500,..,..,..,..,..,39000000,3.04424806174107,1233267,..,..,8.972,..
Panama,PAN,1964,YR1964,..,..,..,610.42965533351,4.43213036829087,776137500,1.2950457174156,..,..,703985400,..,..,..,..,..,53000000,3.049988722361,1271461,..,..,8.728,..
Panama,PAN,1965,YR1965,..,..,..,650.476057490103,9.16003626205395,852485300,5.90369954873151,..,..,761567000,..,..,..,..,..,62000000,3.02848416746145,1310556,..,..,8.525,..
Panama,PAN,1966,YR1966,..,..,..,687.789067741262,7.58140188284895,928833000,4.4023835739021,..,..,830854100,..,..,..,..,..,71000000,2.9995281477782,1350462,..,..,8.379,..
Panama,PAN,1967,YR1967,..,..,..,743.582215730027,8.55293117898972,1034376400,5.38391150554452,..,..,919886800,..,..,..,..,..,79000000,2.96279167966321,1391072,..,..,8.213,..
Panama,PAN,1968,YR1968,..,..,..,776.950403384872,6.9773886237351,1112791100,3.90136529290974,..,..,988582800,..,..,..,..,..,92000000,2.917545238658,1432255,..,..,8.055,..
Panama,PAN,1969,YR1969,..,..,..,828.585278483546,8.44138916877399,1221305700,5.37273398209754,..,..,1087902200,..,..,..,..,..,108000000,2.87059232623213,1473965,..,..,7.864,..
Panama,PAN,1970,YR1970,..,..,..,891.054671320443,6.9592261077994,1351006400,3.98061171172873,..,..,1205311900,..,..,..,..,..,109000000,2.82432415121711,1516188,..,..,7.654,..
Panama,PAN,1971,YR1971,..,..,..,977.451458303401,9.61613757840468,1523917200,6.60102445732218,..,..,1359929100,..,..,..,..,..,117000000,2.78914823745504,1559072,..,..,7.331,..
Panama,PAN,1972,YR1972,..,..,..,1044.15554027527,4.58281250525245,1673411700,1.73933273984956,..,..,1494068100,..,..,..,..,..,123000000,2.75652408467976,1602646,..,..,7.033,..
Panama,PAN,1973,YR1973,..,..,..,1162.28388538668,5.36431021720534,1913793400,2.55298273534433,..,..,1705515700,..,..,..,..,..,138000000,2.70443962607396,1646580,..,..,6.75,..
Panama,PAN,1974,YR1974,..,..,..,1294.33883251433,2.4483195624656,2188307600,-0.223724696414564,..,..,1938411000,..,..,..,..,..,211000000,2.6428039388625,1690676,..,..,6.498,..
Panama,PAN,1975,YR1975,..,..,..,1403.73381152313,1.74091944012646,2435304100,-0.851167048621761,..,..,2206931300,..,..,..,..,..,286000000,2.58074921477959,1734876,..,..,6.305,..
Panama,PAN,1976,YR1976,..,..,..,1454.77918671731,1.66446135972976,2588106000,-0.859153538727668,..,..,2303264100,..,..,..,..,..,238000000,2.51362655645503,1779037,..,..,6.164,..
Panama,PAN,1977,YR1977,..,..,..,1501.9432892374,1.09402589059884,2738261900,-1.35183219647067,..,..,2778461900,..,..,..,..,..,251000000,2.44913735884331,1823146,..,..,6.063,..
Panama,PAN,1978,YR1978,..,..,..,1737.55476451993,9.79264391816656,3244558600,7.19575110805188,..,..,3311658600,..,..,..,..,..,256000000,2.39369188852079,1867313,..,..,5.997,..
Panama,PAN,1979,YR1979,..,..,..,1937.71548905908,4.51475107985119,3704551600,2.0819773174431,..,..,3741951600,..,..,..,..,..,303000000,2.35520304201467,1911814,..,..,5.918,..
Panama,PAN,1980,YR1980,..,..,..,2357.75015368012,13.0844817290491,4614086400,10.4741602025667,..,..,4217386400,..,..,..,..,..,361000000,2.33535160087889,1956987,..,..,5.839,..
Panama,PAN,1981,YR1981,..,..,..,2607.18004964325,9.20680945357934,5222421500,6.69320551034693,..,..,4705621500,..,..,..,..,..,328000000,2.32859411609936,2003092,..,..,5.747,..
Panama,PAN,1982,YR1982,..,..,..,2814.18185223536,5.34845643837664,5769767900,2.92547693232122,..,..,5445367900,..,..,..,..,..,375000000,2.32682869648968,2050247,..,..,5.652,..
Panama,PAN,1983,YR1983,..,..,..,2822.85381122412,-4.49136434642897,5923755900,-6.68744959000358,..,..,5838755900,..,..,..,..,..,320000000,2.32620535634175,2098499,..,..,5.566,..
Panama,PAN,1984,YR1984,..,..,..,2879.23883520824,2.70947377305863,6183387100,0.362281773035249,..,..,5878087100,..,..,..,..,..,276000000,2.31179026190356,2147577,..,..,5.491,..
Panama,PAN,1985,YR1985,..,..,..,2977.38897119566,4.94223365153992,6541517100,2.57845230736149,..,..,6390017100,..,..,..,..,..,336000000,2.27821488840633,2197065,..,..,5.439,..
Panama,PAN,1986,YR1986,..,..,..,3025.3472246947,3.56778822819017,6797834200,1.26800772758244,..,..,6382234200,..,..,..,..,..,349000000,2.2455812767976,2246960,..,..,5.416,..
Panama,PAN,1987,YR1987,..,..,..,2972.12831447948,-1.80905548139498,6827665300,-3.95779758521249,..,..,7004265300,..,..,..,..,..,358000000,2.21262930745239,2297231,..,..,5.408,..
Panama,PAN,1988,YR1988,..,..,..,2514.15393251871,-13.3798437826625,5902783400,-15.2463036631368,..,..,5814883400,..,..,..,..,..,307000000,2.1783179359972,2347821,..,..,5.42,..
Panama,PAN,1989,YR1989,..,..,..,2467.53530801093,1.56224700549524,5918469800,-0.585158721182395,..,..,5652069800,..,..,..,..,..,318000000,2.13704703410189,2398535,..,..,5.783,..
Panama,PAN,1990,YR1990,..,..,..,2626.14328023876,8.09899300573215,6433967000,5.82963458665738,27468627597.1509,5267.72662815711,6178567000,..,..,5070,12411462478.4336,..,340000000,2.12168289397178,2449968,..,2692.9,5.374,..
Panama,PAN,1991,YR1991,..,..,..,2827.55838826176,9.41900556242763,7074675500,7.14162589457645,30055899158.4491,5834.79214307622,6642275500,..,..,5490,13737984902.5717,..,358000000,2.10330345744965,2502044,..,3124.7,5.347,..
Panama,PAN,1992,YR1992,..,..,..,3148.44753055729,8.20168033396389,8042337700,5.98468242788759,32520987928.9236,6324.91341668133,7641337700,..,..,6020,15378984310.2051,..,502000000,2.0702317907685,2554382,..,3635.4,5.278,..
Panama,PAN,1993,YR1993,..,..,..,3368.20278742197,5.45574443557597,8782585400,3.30752011135398,34295249918.2502,6688.99182474063,8496985400,..,..,6480,16894290673.3258,..,553000000,2.05812086545799,2607499,..,3795.2,5.187,..
Panama,PAN,1994,YR1994,..,..,..,3518.953402082,2.85014681398583,9365289800,0.767703645778866,35272714891.1437,6884.27835122196,9142989800,..,..,6730,17902102496.3199,..,583000000,2.0455139596654,2661385,..,4036.9,5.118,..
Panama,PAN,1995,YR1995,..,..,..,3524.8812713383,1.75167875711506,9573813700,-0.296866178557195,35890579544.9496,7007.76919448603,9107913700,..,..,6680,18139869735.1274,..,625000000,2.03382140422601,2716067,..,4355.5,5.057,..
Panama,PAN,1996,YR1996,..,..,..,3561.29045759029,4.07970320578686,9870494000,1.99409557023324,37354808669.2204,7278.3794359287,9621294000,..,..,7100,19681395159.7576,0.22357851266861,623000000,2.02420575607707,2771606,-0.16697995364666,4406.3,5.001,0.123815298080444
Panama,PAN,1997,YR1997,..,..,..,3775.57153627026,6.46099044002877,10677286100,4.33831491373611,39768299286.2298,7725.09415804386,10277686100,..,..,7450,21057624825.0957,..,723000000,2.01399835927176,2827992,..,4637.5,4.948,..
Panama,PAN,1998,YR1998,..,..,..,4012.05416513441,7.34150070288595,11575486400,5.21396269821777,42687889257.8541,8219.3596398675,11058186400,..,..,7860,22691773119.7717,0.359814345836639,784000000,2.00193307218632,2885177,-0.130363434553146,5721.6,4.896,0.370574235916138
Panama,PAN,1999,YR1999,..,..,..,4121.56221968523,3.91720658872828,12130252200,1.87132510874419,44360062068.4518,8491.16804316412,11439152200,..,..,8020,23616767128.3047,..,822000000,1.9883993241869,2943120,..,5012.9,4.836,..
Panama,PAN,2000,YR2000,11.9768153606898,69.2478295646373,18.7753568010371,4099.00653989315,2.71537415482833,12304115000,0.709781117148196,45564603728.9243,8745.17362665473,11743915000,..,..,8360,25097478709.1438,0.228873282670975,859000000,1.97188791278722,3001731,-0.187658607959747,5282.7,4.768,0.251223832368851
Panama,PAN,2001,YR2001,..,..,..,4084.2585357057,0.574272790634694,12502013400,-1.3738825837025,45826268850.3001,8819.34291818154,11911913400,..,..,8420,25766764832.3415,..,911000000,1.95603782398984,3061024,..,6216.5,4.694,..
Panama,PAN,2002,YR2002,..,..,..,4163.52195937827,2.22914941663726,12994310400,0.264941529422586,46847804855.0432,8980.52541591865,12722010400,..,..,8800,27461430654.0215,-0.0281212031841278,846000000,1.94007586747458,3120990,-0.0883368402719498,5410,4.626,0.345927983522415
Panama,PAN,2003,YR2003,..,..,..,4304.10697986678,4.20549594481572,13693981200,2.22010718756378,48817987388.4572,9361.07720325709,12885281200,..,..,8830,28086229010.4769,-0.112611755728722,864000000,1.92364701840572,3181608,-0.140504896640778,5525.3,4.569,0.073229543864727
Panama,PAN,2004,YR2004,..,..,..,4629.02931602921,7.52207965784608,15013381700,5.47650497162941,52490115287.1742,10138.7884533739,13992981700,..,..,9470,30726836897.2539,-0.0872103795409203,944000000,1.92079922199436,3243311,-0.107689194381237,5609.5,4.541,0.0841383635997772
Panama,PAN,2005,YR2005,..,..,..,4953.12997978141,7.19127940233516,16374393900,5.16289688204942,56264826136.0827,10996.5928486242,15207493900,..,..,10240,33853651361.6691,0.0693711191415787,7050000000,1.91043496107333,3305868,-0.101316899061203,7116.4,4.526,-0.157522633671761
Panama,PAN,2006,YR2006,..,..,..,5385.56424337546,8.65246561056689,18141666300,6.6299317791461,61133120868.3525,12087.4643992069,16840666300,..,..,11250,37900125802.522,0.0662024170160294,8034000000,1.87901413538404,3368573,-0.15525296330452,7490.3,4.547,-0.0679050013422966
Panama,PAN,2007,YR2007,..,..,..,6205.82157550354,11.9839853947871,21295984200,9.92676613199333,68459305144.5934,13646.45312115,20041684200,..,..,12870,44168106838.6528,0.130122646689415,8821000000,1.85414918870892,3431614,-0.17409847676754,7484.3,4.586,-0.0613481253385544
Panama,PAN,2008,YR2008,..,..,..,7197.11078610101,9.85565485158462,25155888600,7.8547740344012,75206417973.4377,15000.639288555,23648788600,..,..,14130,49400570523.6679,0.118165627121925,9817000000,1.8381638086969,3495276,-0.203979909420013,7297.5,4.651,-0.0977801457047462
Panama,PAN,2009,YR2009,..,..,..,7618.43845900774,1.24299231776412,27116635600,-0.57934815035658,76141227971.3131,15009.3236420989,25668635600,..,..,14240,50670827302.1511,0.103056825697422,10717000000,1.81636347456987,3559343,-0.0972685068845749,8698.5,4.701,0.0622795186936855
Panama,PAN,2010,YR2010,12.3599771881362,69.8754188149835,17.7646043936081,8124.55830734871,5.82799349428569,29440287600,3.95086673010179,80578733783.9504,15789.8294156458,27128987600,..,..,14590,52882201611.237,0.131257295608521,10987000000,1.78967209984493,3623617,-0.0802930667996407,9190.6,4.755,-0.116048209369183
Panama,PAN,2011,YR2011,..,..,..,9403.43990821634,11.3136259097045,34686224300,9.35039181506568,89695110287.0432,17624.9833945946,32772224300,..,..,16690,61551447455.5389,0.130668714642525,14555000000,1.77943456083626,3688674,0.0258786492049694,9994.1,4.789,-0.028218861669302
Panama,PAN,2012,YR2012,..,..,..,10767.2931788172,9.7784900714035,40429700000,7.84339400106961,98465937740.9962,19441.1306614906,37691434400,..,..,18170,68228363286.5535,0.319876164197922,15945000000,1.77844896646925,3754862,-0.222083896398544,10461.6,4.818,-0.179432675242424
Panama,PAN,2013,YR2013,..,..,..,11932.2862205866,6.90394805143934,45599900000,5.0382546241174,105263974930.997,21646.1030980097,42692594000,..,..,20310,77633046500.2053,0.318296641111374,14732000000,1.76061359830409,3821556,-0.253400027751923,10252.3,4.835,-0.141260921955109
Panama,PAN,2014,YR2014,..,..,..,12837.2479584282,5.06642235455794,49921400000,3.24983015233649,110597092488.197,23807.6873052459,45567364400,..,..,21800,84792019769.4578,0.278234988451004,12960000000,1.74411571812086,3888793,-0.0647884458303452,10758.1,4.856,0.209008201956749
Panama,PAN,2015,YR2015,9.41206641455462,75.3093581640921,15.2785736523684,13669.5594424097,5.73305429601191,54091800000,3.90792886782745,116937683850.356,26316.9245536807,50640813800,..,..,24700,97728232919.0428,0.278421342372894,11348000000,1.74123543377264,3957099,-0.141504943370819,10609.9,4.875,0.377415180206299
Panama,PAN,2016,YR2016,..,..,..,14382.2323819969,4.95321142279064,57907700000,3.14843271100906,122729854564.379,28918.9881355207,53770544500,..,..,26930,108411125423.513,0.153594180941582,11195000000,1.73456002172234,4026336,0.0338741727173328,10652.4,4.904,0.40072774887085
Panama,PAN,2017,YR2017,..,..,..,15185.9724813803,5.59114887553636,62202700000,3.79367797783665,129591863447.803,31638.1519150957,58389898800,..,..,29770,121927486478.528,0.0280486550182104,11093000000,1.71694872170027,4096063,0.00729416264221072,10136.4,4.947,0.380333244800568
Panama,PAN,2018,YR2018,..,..,..,16156.0742942819,3.68542993788567,67294169234.6291,1.96303784706238,134367880780.372,33034.7513811344,62770016234.6291,..,..,30810,128347508356.943,0.0126904994249344,11480000000,1.67512297561619,4165255,-0.159152254462242,9918.8,5.013,0.252037286758423
Panama,PAN,2019,YR2019,8.77274038420363,77.859990559681,13.3672704197102,16472.8317548406,3.28187493392326,69721787532.9789,1.64018747593606,138777666578.947,34178.9238038233,65400587532.9789,..,..,32060,135697476383.082,0.0999356582760811,11318000000,1.60228973055272,4232532,-0.19204206764698,13099.9,5.12,0.290878117084503
Panama,PAN,2020,YR2020,..,..,..,13293.3332050433,-17.6683327053971,57086836942.4052,-18.8543822139924,114257966726.992,28096.6123067304,55147979250.1752,..,..,27140,116560035665.392,0.164778679609299,9483000000,1.4510521369147,4294396,-0.285406231880188,9582.7,5.747,0.235460698604584
Panama,PAN,2021,YR2021,..,..,..,15491.2897902482,15.8357649568554,67406738051.7437,14.3217930978862,132351589782.36,33563.6606097271,62572273656.8837,..,..,31160,135570025803.834,0.124233782291412,13161000000,1.3156150150044,4351267,-0.26869609951973,..,6.067,0.307120054960251
Panama,PAN,2022,YR2022,..,..,..,17357.6286293985,10.8093662044575,76522511780.6222,9.36878293863059,146657957799.357,39279.6753765989,72245876458.9106,..,..,37080,163489762063.323,-0.127450808882713,15278000000,1.30858019134362,4408581,-0.360025137662888,..,..,0.297832071781158
Papua New Guinea,PNG,1960,YR1960,..,..,..,116.079963552292,..,230496036.907025,..,..,..,228032260.512526,..,..,..,..,..,38000000,..,1985666,..,..,16.888,..
Papua New Guinea,PNG,1961,YR1961,..,..,..,120.270868392603,6.18111172052933,244832039.202506,3.57278745576724,..,..,242032262.754206,..,..,..,..,..,37000000,2.48716112748639,2035672,..,..,16.431,..
Papua New Guinea,PNG,1962,YR1962,..,..,..,125.414773639771,6.37409931623623,261184041.820789,3.97902943743391,..,..,259056265.480089,6.4722345455605,4.07495509945453,..,..,..,39000000,2.27728810106676,2082562,..,..,16.178,..
Papua New Guinea,PNG,1963,YR1963,..,..,..,129.609803105549,4.07252177058631,275968044.188003,1.79186533090292,..,..,273728267.82937,4.07247493079718,1.79181951756597,..,..,..,43000000,2.21577882578914,2129222,..,..,15.527,..
Papua New Guinea,PNG,1964,YR1964,..,..,..,140.346964127925,8.57028152886213,305312048.886565,6.26518138770543,..,..,302288048.402362,8.51242422653186,6.2085524774719,..,..,..,50000000,2.14600380568892,2175409,..,..,15.105,..
Papua New Guinea,PNG,1965,YR1965,..,..,..,154.88230695717,10.2685198086545,344176055.10947,7.94775684415261,..,..,341040054.607334,10.292590488271,7.97132092096098,..,..,..,59000000,2.12711031805335,2222178,..,..,14.671,..
Papua New Guinea,PNG,1966,YR1966,..,..,..,172.13021523566,5.813757981235,390992062.605649,3.51663669363495,..,..,388864062.264914,5.92601675511652,3.62645843074429,..,..,..,57000000,2.19482078105828,2271490,..,..,14.196,..
Papua New Guinea,PNG,1967,YR1967,..,..,..,190.183089694438,4.07046147460628,441728182.729517,1.77827820368461,..,..,439823958.424612,4.10251609191381,1.8096268083877,..,..,..,66000000,2.2271479736908,2322647,..,..,13.748,..
Papua New Guinea,PNG,1968,YR1968,..,..,..,204.257462749875,4.35959025088704,485184189.687693,2.04385751754769,..,..,481487853.095835,4.2542705915658,1.94087489483199,..,..,..,83000000,2.24398374230985,2375356,..,..,13.264,..
Papua New Guinea,PNG,1969,YR1969,..,..,..,226.771514786723,8.27345794779133,551263864.26837,5.79854391750692,..,..,544207863.138563,8.09925442280388,5.62832233561328,..,..,..,100000000,2.31232882673833,2430922,..,..,12.848,..
Papua New Guinea,PNG,1970,YR1970,..,..,..,259.362359577809,10.8428057776823,645568215.368383,8.25384818386992,..,..,625856212.212097,10.233656696849,7.65892701009396,..,..,..,104000000,2.36341181456913,2489059,..,..,12.361,..
Papua New Guinea,PNG,1971,YR1971,..,..,..,281.546241856897,6.29519256737012,717750057.559415,3.78278310704863,..,..,682633309.283423,5.71818033363986,3.21940922289686,..,..,..,120000000,2.39199682291101,2549315,..,..,12.005,..
Papua New Guinea,PNG,1972,YR1972,..,..,..,328.939346950634,5.6435533711489,858761953.084019,3.15957224589975,..,..,815291287.473137,5.5804975633289,3.09799905989114,..,..,..,222000000,2.37936889767955,2610700,..,..,11.555,..
Papua New Guinea,PNG,1973,YR1973,..,..,..,486.156277594504,6.52926483244623,1299079580.23649,4.07970217850063,..,..,1216990305.55235,5.91958882152962,3.48404522225125,..,..,..,515000000,2.32627618285015,2672144,..,..,11.092,..
Papua New Guinea,PNG,1974,YR1974,..,..,..,536.864218939918,2.61053259341438,1467417948.86332,0.314204412848682,..,..,1359618782.31766,2.33826922833056,0.0480340483757686,..,..,..,654000000,2.2633280112203,2733313,..,..,10.668,..
Papua New Guinea,PNG,1975,YR1975,..,..,..,485.461250825316,-0.87988416462035,1356603017.90381,-3.04885120128702,..,..,1284210580.81959,-0.0433690214991458,-2.23064085690228,..,..,..,441000000,2.21251749459205,2794462,..,..,10.293,..
Papua New Guinea,PNG,1976,YR1976,..,..,..,529.386755589939,-3.38844861433063,1511842283.9237,-5.46473446898391,..,..,1460884138.28185,-2.89751897425913,-4.98435543339698,..,..,..,551000000,2.17253685235323,2855837,..,..,9.962,..
Papua New Guinea,PNG,1977,YR1977,..,..,..,562.366902921911,0.834815601092103,1640745929.69168,-1.29882063518018,..,..,1607008604.8378,1.22208010090246,-0.919750542875732,..,..,..,683000000,2.13867935178094,2917572,..,..,9.68,..
Papua New Guinea,PNG,1978,YR1978,..,..,..,653.73704891569,8.549859334011,1947878833.37148,6.28990215379119,..,..,1920513456.17733,8.80326579301216,6.53803280911977,..,..,..,714000000,2.10393134737699,2979606,..,..,9.395,..
Papua New Guinea,PNG,1979,YR1979,..,..,..,754.054174936567,1.83239551493573,2293758902.84789,-0.253059871529217,..,..,2240369932.51265,1.50381605153196,-0.574910260080387,..,..,..,964000000,2.0691900659496,3041902,..,..,9.158,..
Papua New Guinea,PNG,1980,YR1980,..,..,..,819.962294273004,-2.30345120118429,2545809091.71129,-4.28224819723116,..,..,2486042717.03907,-2.27429429198259,-4.25368184731789,..,..,..,1031000000,2.04624584112729,3104788,..,..,8.952,..
Papua New Guinea,PNG,1981,YR1981,..,..,..,788.302760778377,-0.274829571650017,2498188995.00821,-2.29776579968467,..,..,2410963385.91531,-0.527237528022567,-2.54505363245154,..,..,..,838000000,2.04936800195646,3169073,..,..,8.788,..
Papua New Guinea,PNG,1982,YR1982,..,..,..,732.156206553082,0.352944288679396,2368718617.43775,-1.70019936062154,..,..,2249416016.13643,-0.04580869406945,-2.090794165651,..,..,..,771000000,2.06714159406125,3235264,..,..,8.692,..
Papua New Guinea,PNG,1983,YR1983,..,..,..,775.606109451964,3.22316306354293,2562352064.85594,1.08560353376259,..,..,2419673604.48846,3.01979500379856,0.886446847912012,..,..,..,813000000,2.09255585473102,3303677,..,..,8.615,..
Papua New Guinea,PNG,1984,YR1984,..,..,..,756.464673756205,-0.354726452176862,2552663565.32673,-2.44503991635662,..,..,2471644295.39001,0.308712866272771,-1.79551792775763,..,..,..,892000000,2.12007026512604,3374465,..,..,8.542,..
Papua New Guinea,PNG,1985,YR1985,..,..,..,702.910293960711,4.00019034409902,2423338768.34277,1.79462234498473,..,..,2334666626.15194,3.88493099087633,1.68180733672165,..,..,..,912000000,2.14354523380954,3447579,..,..,8.445,..
Papua New Guinea,PNG,1986,YR1986,..,..,..,751.648676257755,4.69305706882692,2647995147.96727,2.4542126455156,..,..,2573773459.14075,4.96774962776838,2.72303094764452,..,..,..,1033000000,2.16168101808063,3522916,..,..,8.421,..
Papua New Guinea,PNG,1987,YR1987,..,..,..,873.208807315811,2.7704948317036,3143851216.95783,0.560368989989527,..,..,3000112787.85548,2.24808566946784,0.0491944723985966,..,..,..,1161000000,2.1740062941715,3600343,..,..,8.324,..
Papua New Guinea,PNG,1988,YR1988,..,..,..,993.621402981154,2.90924048446031,3656179989.10101,0.691224144230887,..,..,3515358066.55306,3.08346683211509,0.861695368592748,..,..,..,1399000000,2.17887920258063,3679651,..,..,8.281,..
Papua New Guinea,PNG,1989,YR1989,..,..,..,942.179855674826,-1.41957988360637,3546470500.90388,-3.63157593033685,..,..,3412562332.79673,-1.32141577888302,-3.53561448017028,..,..,..,1404000000,2.26940661326066,3764112,..,..,8.179,..
Papua New Guinea,PNG,1990,YR1990,..,..,..,833.053994956815,-3.01216922181256,3219730364.99623,-5.54315589190692,11237026589.9121,1716.96381227338,3096329347.49638,-3.00624559386307,-5.53738684647834,1680,6473882292.68476,..,1177000000,2.64424606515874,3864972,..,2168.6,8.119,..
Papua New Guinea,PNG,1991,YR1991,..,..,..,948.985142297395,9.54689771039914,3787394957.98319,6.08775313864255,12309814024.1414,1883.08672278492,3663550420.16807,9.69427197273392,6.23047378786525,1840,7358730033.24845,..,1460000000,3.20861357357665,3990995,..,2176.4,8.046,..
